1.0435729847,1,1.1323877069,1.0573951435,1.5062893082,1,1.2539267016,1,1.3417366947,1.006302521,1.3417366947,1.2539267016,1.2807486631,1.0435729847,1.4471299094,1.006302521,1.1139534884,1.5653594771,1.0435729847,1.006302521,1.1113689095,1.2506527415,1.1654501217,1.3531073446,1.2506527415,1.1062355658,1.6348122867,1.2739361702,1.0527472527,1.2506527415,1.3724928367,1.1139534884,1.006302521,1.006302521,1.1062355658,1.1323877069,1.006302521,1,1.1654501217,1.1062355658,1.3724928367,1.2126582278,1.1654501217,1.3724928367,1.006302521,1.1139534884,1.1139534884,1.2807486631,1.5062893082,1.1945137157,1.6348122867,1.1849670188
1,1.2739361702,1.0435729847,1.2572178478,1.2126582278,1.2539267016,1.4738461538,1.2473958333,1.2539267016,1.3342618384,1.2807486631,1.5062893082,1.0435729847,1.0435729847,1.0435729847,1.1062355658,1.2126582278,1.1062355658,1.1654501217,1.6348122867,1.1062355658,1.2506527415,1.1062355658,1.1062355658,1.0961098398,1.1113689095,1.1139534884,1.3724928367,1.1139534884,1.006302521,1.006302521,1.1323877069,1.006302521,1,1.1654501217,1,1.1062355658,1.1062355658,1.2126582278,1.1654501217,1.3724928367,1.3724928367,1.3724928367,1.006302521,1.1139534884,1.1139534884,1.2807486631,1.1139534884,1.5062893082,1.1945137157,1.6348122867,1.1845129442
1.2739361702,1.2739361702,1.2739361702,1.0435729847,1.2126582278,1.2539267016,1.1113689095,1.3531073446,1.1486810552,1.3417366947,1.2539267016,1.5062893082,1.6348122867,1.0435729847,1.0435729847,1.0435729847,1.1062355658,1.1062355658,1.1062355658,1.2126582278,1.2126582278,1.2126582278,1.1654501217,1.6348122867,1.6348122867,1.1062355658,1.0527472527,1.1486810552,1.1139534884,1.1139534884,1.0597345133,1.006302521,1.1323877069,1.006302521,1,1.1062355658,1.1062355658,1.1062355658,1.2126582278,1.3724928367,1.3724928367,1.2250639386,1.2539267016,1.2807486631,1.2807486631,1.298102981,1.5653594771,1.5062893082,1.4471299094,1.298102981,1.6348122867,1.2275297018
1.2739361702,1.2739361702,1.2739361702,1.2539267016,1.1113689095,1.3531073446,1.3417366947,1.3531073446,1.3417366947,1.3417366947,1.3417366947,1.5062893082,1.4783950617,1.0435729847,1.0435729847,1.0435729847,1.0435729847,1.0435729847,1.0435729847,1.0435729847,1.0435729847,1.1062355658,1.1062355658,1.6348122867,1.3724928367,1.3531073446,1.6348122867,1.5062893082,1.1062355658,1.2506527415,1.1062355658,1.1062355658,1.1486810552,1.1139534884,1.1139534884,1.1139534884,1.1139534884,1.0597345133,1.1323877069,1.006302521,1,1.2126582278,1.3724928367,1.2126582278,1.2539267016,1.2807486631,1.5653594771,1.5062893082,1.5062893082,1.4471299094,1.6348122867,1.2407470176
1.2739361702,1.2739361702,1.2739361702,1.2739361702,1.2539267016,1.1113689095,1.3531073446,1.3417366947,1.3417366947,1.3531073446,1.3417366947,1.3417366947,1.3531073446,1.3417366947,1.0435729847,1.0435729847,1.0435729847,1.0435729847,1.0435729847,1.0435729847,1.0435729847,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3531073446,1.6348122867,1.5062893082,1.5062893082,1.5062893082,1.1062355658,1.1062355658,1.1139534884,1.1486810552,1.0597345133,1.298102981,1.1323877069,1.1323877069,1.2126582278,1.2126582278,1.3724928367,1.3724928367,1.3724928367,1.1486810552,1.2807486631,1.5062893082,1.5653594771,1.5062893082,1.5062893082,1.4471299094,1.6348122867,1.2826423235
1.2739361702,1.2739361702,1.2739361702,1.3531073446,1.1113689095,1.0573951435,1.1113689095,1.3531073446,1.3531073446,1.3417366947,1.3417366947,1.3417366947,1.3417366947,1.3531073446,1.3342618384,1.0435729847,1.1323877069,1.3724928367,1.2126582278,1.3724928367,1.3531073446,1.5062893082,1.5062893082,1.6348122867,1.1139534884,1.1139534884,1.1486810552,1.1139534884,1.1486810552,1.0597345133,1.0597345133,1.2539267016,1.1654501217,1.1323877069,1.1323877069,1.1323877069,1.2126582278,1.2126582278,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.2539267016,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.4471299094,1.5062893082,1.6348122867,1.2915798824
1.4738461538,1.1113689095,1.1113689095,1.0573951435,1.0573951435,1.1113689095,1.3417366947,1.3531073446,1.2409326425,1.3342618384,1.1323877069,1.1323877069,1.1323877069,1.3724928367,1.3724928367,1.2126582278,1.2126582278,1.3724928367,1.3724928367,1.3531073446,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.6348122867,1.3051771117,1.3159340659,1.1139534884,1.1139534884,1.0597345133,1.0597345133,1.298102981,1.1323877069,1.1323877069,1.1323877069,1.1323877069,1.1323877069,1.1323877069,1.1323877069,1.3724928367,1.3724928367,1.3724928367,1.6348122867,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.6348122867,1.3001585908
1.1113689095,1.1113689095,1.1113689095,1.1113689095,1.1113689095,1.1113689095,1.3417366947,1.2409326425,1.0573951435,1.4738461538,1.1323877069,1.1323877069,1.2126582278,1.3724928367,1.3724928367,1.3724928367,1.2126582278,1.5062893082,1.5062893082,1.3051771117,1.6348122867,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.3051771117,1.6348122867,1.3051771117,1.3051771117,1.1139534884,1.3159340659,1.1139534884,1.0597345133,1.2539267016,1.1654501217,1.1323877069,1.1323877069,1.1323877069,1.3724928367,1.3724928367,1.4255952381,1.5062893082,1.4738461538,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.6348122867,1.3246524074
1.1113689095,1.1113689095,1.3417366947,1.2409326425,1.2409326425,1.1323877069,1.1323877069,1.3724928367,1.3724928367,1.3724928367,1.2126582278,1.5062893082,1.5062893082,1.3051771117,1.5062893082,1.5062893082,1.5062893082,1.3051771117,1.5062893082,1.3051771117,1.3051771117,1.3051771117,1.3051771117,1.3051771117,1.1139534884,1.1139534884,1.3159340659,1.1139534884,1.1139534884,1.2539267016,1.2539267016,1.2539267016,1.1323877069,1.3724928367,1.4255952381,1.4255952381,1.5062893082,1.4738461538,1.4738461538,1.4738461538,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.3539109515
1.3417366947,1.2409326425,1.2409326425,1.3051771117,1.1323877069,1.3724928367,1.3724928367,1.4255952381,1.5062893082,1.5653594771,1.5062893082,1.5062893082,1.3051771117,1.5062893082,1.3051771117,1.3051771117,1.3051771117,1.3051771117,1.3051771117,1.1139534884,1.1139534884,1.2539267016,1.2539267016,1.2539267016,1.2539267016,1.1323877069,1.3724928367,1.4255952381,1.4255952381,1.4255952381,1.4255952381,1.4738461538,1.4738461538,1.5062893082,1.4738461538,1.4738461538,1.4738461538,1.4738461538,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.5653594771,1.394580806
