0.6372922567560382,0.800062819526601,0.800062819526601,0.017265325670498162,0.2222419896315371,0.6372922567560382,0.22094328833283586,0.2418241781986994,0.017265325670498162,0.3744136771698248,0.5441106468667944,0.017265325670498162,0.6372922567560382,0.19669053009570256,0.7209845690248233,0.5441106468667944,0.05636174968071526,0.6372922567560382,0.2049156383208108,0.2418241781986994
0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.2222419896315371,0.2352290026185501,0.6372922567560382,0.6372922567560382,0.6372922567560382,0.6372922567560382,0.800062819526601,0.3744136771698248,0.03739556315050902,0.19669053009570256,0.19669053009570256,0.7209845690248233,0.7209845690248233,0.7195231547720956,0.5441106468667944
0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.6372922567560382,0.800062819526601,0.800062819526601,0.6372922567560382,0.800062819526601,0.3744136771698248,0.2049156383208108,0.7195231547720956,0.815909090909091,0.3744136771698248,0.5441106468667944
0.815909090909091,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.6372922567560382,0.3744136771698248,0.7212547565036973,0.815909090909091,0.5441106468667944
0.815909090909091,0.8185134522906921,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.7212547565036973,0.5441106468667944,0.5441106468667944
0.8185134522906921,0.815909090909091,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.6372922567560382,0.8120199457971856,0.7209845690248233,0.5441106468667944,0.5441106468667944
0.8185134522906921,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.6372922567560382,0.800062819526601,0.7190902543391952,0.7190902543391952,0.7209845690248233
0.8185134522906921,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.7190902543391952
0.8185134522906921,0.8185134522906921,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.7190902543391952
0.8185134522906921,0.8185134522906921,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601,0.800062819526601
