choices,scores
7,0.6310517529215359
5,0.31886477462437396
4,0.2871452420701169
13,0.2687813021702838
16,0.2671118530884808
4,0.2671118530884808
4,0.2671118530884808
4,0.2671118530884808
4,0.2671118530884808
4,0.2671118530884808
